"Asset ID","Description","Short Description","RSA Template","Related CCTV","Location","Floor","Room","Source Connection","rsa_device_description","x_coordinate","y_coordinate","display_maps"
TSC-SPE-3296,"B1 OSD, AIRLOCK 153-72, TSC-SPE-3296",SPE-3296,FDS_DEVICE,,TSC,TSC_B1,,97,"B1 OSD, AIRLOCK 153-72, TSC-SPE-3296",-5300368690,2407236139,true
TSC-SPE-3297,"B1 OSD, TOILET 910-71, TSC-SPE-3297",SPE-3297,FDS_DEVICE,,TSC,TSC_B1,,97,"B1 OSD, TOILET 910-71, TSC-SPE-3297",-5300371472,2407233593,true
TSC-SPE-3299,"B1 OSD, TOILET 911-71, TSC-SPE-3299",SPE-3299,FDS_DEVICE,,TSC,TSC_B1,,97,"B1 OSD, TOILET 911-71, TSC-SPE-3299",-5300372292,2407237113,true
TSC-SPE-3066,"B1 OSD, OSD SWITCHRM N/A, TSC-SPE-3066",SPE-3066,FDS_DEVICE,,TSC,TSC_B1,,97,"B1 OSD, OSD SWITCHRM N/A, TSC-SPE-3066",-5300333622,2407227093,true
TSC-Z-6641,"Zone 6641: B1 OSD, CONCOURSE  TSC-OB-01",Z-6641,FDS_ZONE,"{""TSC CAM1060"",""TSC CAM1100"",""TSC CAM1061""}",TSC,TSC_B1,,97,"Zone 6641: B1 OSD, CONCOURSE  TSC-OB-01",,,true
TSC-SPE-3049,"B1 OSD, CONCOURSE 102-72, TSC-SPE-3049",SPE-3049,FDS_DEVICE,"{""TSC CAM1116""}",TSC,TSC_B1,,97,"B1 OSD, CONCOURSE 102-72, TSC-SPE-3049",-5300362825,2407239538,true
TSC-SPE-3058,"B1 OSD, BOH C'DOR 151-72, TSC-SPE-3058",SPE-3058,FDS_DEVICE,"{""TSC CAM1121""}",TSC,TSC_B1,,97,"B1 OSD, BOH C'DOR 151-72, TSC-SPE-3058",-5300331804,2407215953,true
TSC-SPE-3059,"B1 OSD, BOH C'DOR 151-72, TSC-SPE-3059",SPE-3059,FDS_DEVICE,"{""TSC CAM1114""}",TSC,TSC_B1,,97,"B1 OSD, BOH C'DOR 151-72, TSC-SPE-3059",-5300359729,2407221354,true
TSC-SPE-3063,"B1 OSD, BOH C'DOR 151-72, TSC-SPE-3063",SPE-3063,FDS_DEVICE,"{""TSC CAM1120""}",TSC,TSC_B1,,97,"B1 OSD, BOH C'DOR 151-72, TSC-SPE-3063",-5300335328,2407220792,true
TSC-SPE-3193,"B1 OSD, LOAD BAY 246-7, TSC-SPE-3193",SPE-3193,FDS_DEVICE,"{""TSC CAM1575""}",TSC,TSC_B1,,97,"B1 OSD, LOAD BAY 246-7, TSC-SPE-3193",-5300351405,2407212603,true
TSC-SPE-3067,"B1 OSD, BOH C'DOR 151-72, TSC-SPE-3067",SPE-3067,FDS_DEVICE,"{""TSC CAM1120""}",TSC,TSC_B1,,97,"B1 OSD, BOH C'DOR 151-72, TSC-SPE-3067",-5300335591,2407225811,true
TSC-SPE-3016,"GF OSD, LIFT LIFT, TSC-SPE-3016",SPE-3016,FDS_DEVICE,"{""TSC CAM1108"",""TSC CAM1107""}",TSC,TSC_GF,,97,"GF OSD, LIFT LIFT, TSC-SPE-3016",-5300372623,2407214596,true
TSC-Z-6645,"Zone 6645: B1 OSD, ESCAPE STAIRS  ",Z-6645,FDS_ZONE,,TSC,TSC_B1,,97,"Zone 6645: B1 OSD, ESCAPE STAIRS  ",,,true
TSC-SPE-331,"B2 OSD, DEVICE 710-71, TSC-SPE-331",SPE-331,FDS_DEVICE,,TSC,TSC_B2,,97,"B2 OSD, DEVICE 710-71, TSC-SPE-331",,,true
TSC-SPE-3431,"L1 COOLING TOWER 807-71, TSC-SPE-3431",SPE-3431,FDS_DEVICE,,TSC,TSC_GM,,97,"L1 COOLING TOWER 807-71, TSC-SPE-3431",-5300373174,2407211494,true
TSC-Z-6121,"Zone 6121: B4 CS,   TSC-CS-01",Z-6121,FDS_ZONE,"{""TSC CAM1203"",""TSC CAM1202"",""TSC CAM1310"",""TSC CAM1305""}",TSC,TSC_B4,,59,"Zone 6121: B4 CS,   TSC-CS-01",,,true
TSC-SPE-1136,"B3 CS, CONCOURSE 103-41, TSC-SPE-1136",SPE-1136,FDS_DEVICE,"{""TSC CAM1239"",""TSC CAM1241""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 103-41, TSC-SPE-1136",-5300490503,2407303419,true
TSC-SPE-1137,"B3 CS, CONCOURSE 103-41, TSC-SPE-1137",SPE-1137,FDS_DEVICE,"{""TSC CAM1241"",""TSC CAM1239""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 103-41, TSC-SPE-1137",-5300497118,2407303419,true
TSC-SPE-1139,"B3 CS, CONCOURSE 102-41, TSC-SPE-1139",SPE-1139,FDS_DEVICE,"{""TSC CAM1219"",""TSC CAM1228"",""TSC CAM1239"",""TSC CAM1238""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 102-41, TSC-SPE-1139",-5300470618,2407318626,true
TSC-SPE-1146,"B3 CS, CONCOURSE 103-41, TSC-SPE-1146",SPE-1146,FDS_DEVICE,"{""TSC CAM1213"",""TSC CAM1214"",""TSC CAM1241"",""TSC CAM1239""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 103-41, TSC-SPE-1146",-5300490503,2407310472,true
TSC-SPE-1170,"B4 CS, BOH C'DOR 151-42, TSC-SPE-1170",SPE-1170,FDS_DEVICE,"{""TSC CAM1591"",""TSC CAM1311""}",TSC,TSC_B4,,59,"B4 CS, BOH C'DOR 151-42, TSC-SPE-1170",-5300457721,2407310472,true
TSC-HTD-1013,"B3 CS, TOILET 228-41, TSC-HTD-1013",HTD-1013,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET 228-41, TSC-HTD-1013",,,true
TSC-HTD-1012,"B3 CS, TOILET 107-41, TSC-HTD-1012",HTD-1012,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET 107-41, TSC-HTD-1012",,,true
TSC-HTD-1016,"B3 CS, TOILET/BABY 108-42, TSC-HTD-1016",HTD-1016,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET/BABY 108-42, TSC-HTD-1016",,,true
TSC-HTD-1017,"B3 CS, TOILET/BABY 108-41, TSC-HTD-1017",HTD-1017,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET/BABY 108-41, TSC-HTD-1017",,,true
TSC-HTD-1015,"B3 CS, TOILET 106-41, TSC-HTD-1015",HTD-1015,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET 106-41, TSC-HTD-1015",,,true
TSC-SPE-1094,"B3 CS, PARENTS 109-41, TSC-SPE-1094",SPE-1094,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, PARENTS 109-41, TSC-SPE-1094",-5300462391,2407309121,true
TSC-Z-6132,"Zone 6132: B3 CS,   TSC-TS-01",Z-6132,FDS_ZONE,,TSC,TSC_B3,,59,"Zone 6132: B3 CS,   TSC-TS-01",,,true
TSC-SPE-1096,"B3 CS, SERVICE CENT 202-41, TSC-SPE-1096",SPE-1096,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, SERVICE CENT 202-41, TSC-SPE-1096",-5300503693,2407312814,true
TSC-SPE-1097,"B3 CS, TEA POINT 229-41, TSC-SPE-1097",SPE-1097,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TEA POINT 229-41, TSC-SPE-1097",-5300503330,2407307064,true
TSC-SPE-1115,"B3 CS, LV RISER 660-41, TSC-SPE-1115",SPE-1115,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, LV RISER 660-41, TSC-SPE-1115",-5300478085,2407321987,true
TSC-SPE-1116,"B3 CS, AIR SHAFT 820-42, TSC-SPE-1116",SPE-1116,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, AIR SHAFT 820-42, TSC-SPE-1116",-5300476624,2407321987,true
TSC-SPE-1254,"B3 CS, SERVICE C. 202-41, TSC-SPE-1254",SPE-1254,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, SERVICE C. 202-41, TSC-SPE-1254",-5300503636,2407314576,true
TSC-SPE-1255,"B3 CS, SERVICE C. 202-41, TSC-SPE-1255",SPE-1255,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, SERVICE C. 202-41, TSC-SPE-1255",-5300503636,2407309952,true
TSC-SPE-1256,"B3 CS, TEA POINT 229-41, TSC-SPE-1256",SPE-1256,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TEA POINT 229-41, TSC-SPE-1256",-5300503380,2407307687,true
TSC-SPE-1258,"B3 CS, PARENTS 109-41, TSC-SPE-1258",SPE-1258,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, PARENTS 109-41, TSC-SPE-1258",-5300461918,2407309121,true
TSC-SPE-1147,"B3 CS, CONCOURSE 103-41, TSC-SPE-1147",SPE-1147,FDS_DEVICE,"{""TSC CAM1213"",""TSC CAM1214"",""TSC CAM1241"",""TSC CAM1239""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 103-41, TSC-SPE-1147",-5300493940,2407310472,true
TSC-SPE-1083,"B3 CS, MEETING 205-41, TSC-SPE-1083",SPE-1083,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, MEETING 205-41, TSC-SPE-1083",-5300441885,2407315748,true
TSC-SPE-1084,"B3 CS, INCID.CONT 211-41, TSC-SPE-1084",SPE-1084,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, INCID.CONT 211-41, TSC-SPE-1084",-5300445880,2407315714,true
TSC-SPE-1091,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1091",SPE-1091,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1091",-5300447253,2407310774,true
TSC-SPE-1160,"B4 CS, SWITCHROOM 650-42, TSC-SPE-1160",SPE-1160,FDS_DEVICE,,TSC,TSC_B4,,59,"B4 CS, SWITCHROOM 650-42, TSC-SPE-1160",-5300445564,2407304526,true
TSC-Z-6133,"Zone 6133: B3 CS,   TSC-TQ-01",Z-6133,FDS_ZONE,"{""TSC CAM1128"",""TSC CAM1241"",""TSC CAM1226"",""TSC CAM1214""}",TSC,TSC_B3,,59,"Zone 6133: B3 CS,   TSC-TQ-01",,,true
TSC-Z-6134,"Zone 6134: B3 CS, BOH  TSC-TY-01",Z-6134,FDS_ZONE,"{""TSC CAM1243"",""TSC CAM1244"",""TSC CAM1247"",""TSC CAM1242""}",TSC,TSC_B3,,59,"Zone 6134: B3 CS, BOH  TSC-TY-01",,,true
TSC-Z-6665,"Zone 6665: B2 OSD, HANDOVER  TSC-OG-01",Z-6665,FDS_ZONE,,TSC,TSC_B2,,97,"Zone 6665: B2 OSD, HANDOVER  TSC-OG-01",,,true
TSC-HTD-1014,"B3 CS, CHANGE RM 110-41, TSC-HTD-1014",HTD-1014,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, CHANGE RM 110-41, TSC-HTD-1014",,,true
TSC-SPE-1169,"B4 CS, BOH C'DOR 151-42, TSC-SPE-1169",SPE-1169,FDS_DEVICE,"{""TSC CAM1311""}",TSC,TSC_B4,,59,"B4 CS, BOH C'DOR 151-42, TSC-SPE-1169",-5300448598,2407310472,true
TSC-SPE-1121,"B3 CS, FIRST AID RM 105-41, TSC-SPE-1121",SPE-1121,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, FIRST AID RM 105-41, TSC-SPE-1121",-5300445789,2407307446,true
TSC-SPE-1260,"B3 CS, TOILET 106-41, TSC-SPE-1260",SPE-1260,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET 106-41, TSC-SPE-1260",-5300454045,2407309121,true
TSC-SPE-1282,"B3 CS, TOILET/BABY 108-41, TSC-SPE-1282",SPE-1282,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET/BABY 108-41, TSC-SPE-1282",-5300454045,2407306426,true
TSC-SPE-1132,"B3 CS, CONCOURSE 103-41, TSC-SPE-1132",SPE-1132,FDS_DEVICE,"{""TSC CAM1226""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 103-41, TSC-SPE-1132",-5300456818,2407303539,true
TSC-SPE-1168,"B4 CS, BOH C'DOR 151-42, TSC-SPE-1168",SPE-1168,FDS_DEVICE,"{""TSC CAM1311""}",TSC,TSC_B4,,59,"B4 CS, BOH C'DOR 151-42, TSC-SPE-1168",-5300439476,2407310472,true
TSC-SPE-1259,"B3 CS, TOILET 107-41, TSC-SPE-1259",SPE-1259,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET 107-41, TSC-SPE-1259",-5300459409,2407309240,true
TSC-Z-6433,"Zone 6433: B4 C, FIELD DEVICE  TSC-CI-01",Z-6433,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6433: B4 C, FIELD DEVICE  TSC-CI-01",,,true
TSC-SPE-4081,"B3 C, C'DOR 405-2, TSC-SPE-4081",SPE-4081,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, C'DOR 405-2, TSC-SPE-4081",-5300299072,2407266426,true
TSC-SPE-4083,"B3 C, C'DOR 405-2, TSC-SPE-4083",SPE-4083,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, C'DOR 405-2, TSC-SPE-4083",-5300309264,2407273901,true
TSC-HTD-4001,"B4 C, BOH C'DOR 151-4, TSC-HTD-4001",HTD-4001,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BOH C'DOR 151-4, TSC-HTD-4001",,,true
TSC-Z-6434,"Zone 6434: B4 C, FIELD DEVICE  TSC-CM-01",Z-6434,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6434: B4 C, FIELD DEVICE  TSC-CM-01",,,true
TSC-Z-6435,"Zone 6435: B4 C, MAINTAINACE  TSC-CN-01",Z-6435,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6435: B4 C, MAINTAINACE  TSC-CN-01",,,true
TSC-Z-6437,"Zone 6437: B4 C, BATTERY ENCLOSURE 414-2 TSC-CW-01",Z-6437,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6437: B4 C, BATTERY ENCLOSURE 414-2 TSC-CW-01",,,true
TSC-SPE-4085,"B4 C, ESCAPE CORRIDO 405-4, TSC-SPE-4085",SPE-4085,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, ESCAPE CORRIDO 405-4, TSC-SPE-4085",-5300301585,2407276798,true
TSC-SPE-4090,"B4 C, EQUIPMENT 242-1, TSC-SPE-4090",SPE-4090,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, EQUIPMENT 242-1, TSC-SPE-4090",-5300543271,2407281393,true
TSC-SPE-4051,"B4 C, BOH C'DOR 151-4, TSC-SPE-4051",SPE-4051,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BOH C'DOR 151-4, TSC-SPE-4051",-5300312112,2407289988,true
TSC-SPE-4053,"B4 C, TBC TBC, TSC-SPE-4053",SPE-4053,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, TBC TBC, TSC-SPE-4053",-5300286349,2407277282,true
TSC-SPE-4086,"B4 C, ESCAPE CORRIDO 405-4, TSC-SPE-4086",SPE-4086,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, ESCAPE CORRIDO 405-4, TSC-SPE-4086",-5300294792,2407279138,true
TSC-SPE-4055,"B4 C, BATTERY ENC. 414-2, TSC-SPE-4055",SPE-4055,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BATTERY ENC. 414-2, TSC-SPE-4055",-5300288895,2407288708,true
TSC-SPE-4056,"B4 C, BATTERY ENC. 414-2, TSC-SPE-4056",SPE-4056,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BATTERY ENC. 414-2, TSC-SPE-4056",-5300293274,2407290250,true
TSC-SPE-4087,"B4 C, BOH C'DOR 151-4, TSC-SPE-4087",SPE-4087,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BOH C'DOR 151-4, TSC-SPE-4087",-5300309432,2407290088,true
TSC-SPE-4057,"B4 C, BATTERY ENC. 414-1, TSC-SPE-4057",SPE-4057,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BATTERY ENC. 414-1, TSC-SPE-4057",-5300550807,2407276159,true
TSC-ASD-4001,"B4 C, PLATFORM 104-1, TSC-ASD-4001",ASD-4001,FDS_DEVICE_ASD,,TSC,TSC_B4,,95,"B4 C, PLATFORM 104-1, TSC-ASD-4001",-5300534890,2407282228,true
TSC-Z-6456,"Zone 6456: B4 C, ENCLOSURE  TBC  ",Z-6456,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6456: B4 C, ENCLOSURE  TBC  ",,,true
TSC-SPE-1090,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1090",SPE-1090,FDS_DEVICE,"{""TSC CAM1247""}",TSC,TSC_B3,,59,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1090",-5300441353,2407310774,true
TSC-SPE-1274,"B3 CS, CHANGE RM 110-41, TSC-SPE-1274",SPE-1274,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, CHANGE RM 110-41, TSC-SPE-1274",-5300460818,2407313817,true
TSC-SPE-1122,"B3 CS, OFFICE 204-41, TSC-SPE-1122",SPE-1122,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, OFFICE 204-41, TSC-SPE-1122",-5300440632,2407308198,true
TSC-SPE-1124,"B3 CS, PSO WORKSPAC 215-41, TSC-SPE-1124",SPE-1124,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, PSO WORKSPAC 215-41, TSC-SPE-1124",-5300442688,2407302370,true
TSC-SPE-1262,"B3 CS, OFFICE 204-41, TSC-SPE-1262",SPE-1262,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, OFFICE 204-41, TSC-SPE-1262",-5300441554,2407307588,true
TSC-SPE-1264,"B3 CS, CONTROL 211-41, TSC-SPE-1264",SPE-1264,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, CONTROL 211-41, TSC-SPE-1264",-5300445981,2407317026,true
TSC-SPE-1129,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1129",SPE-1129,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1129",-5300452403,2407312273,true
TSC-SPE-1085,"B3 CS, CONTROL 201-41, TSC-SPE-1085",SPE-1085,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, CONTROL 201-41, TSC-SPE-1085",-5300452586,2407317026,true
TSC-SPE-1093,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1093",SPE-1093,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1093",-5300437864,2407306381,true
TSC-SPE-1263,"B3 CS, CONTROL 201-41, TSC-SPE-1263",SPE-1263,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, CONTROL 201-41, TSC-SPE-1263",-5300453397,2407317743,true
TSC-SPE-1265,"B3 CS, MEETING 205-41, TSC-SPE-1265",SPE-1265,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, MEETING 205-41, TSC-SPE-1265",-5300441778,2407317026,true
TSC-SPE-1266,"B3 CS, LOCKER 221-41, TSC-SPE-1266",SPE-1266,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, LOCKER 221-41, TSC-SPE-1266",-5300429054,2407316347,true
TSC-SPE-1267,"B3 CS, KITCHE/LUNCH 220-41, TSC-SPE-1267",SPE-1267,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, KITCHE/LUNCH 220-41, TSC-SPE-1267",-5300423690,2407316347,true
TSC-Z-6441,"Zone 6441: B4 C, PLATFORM  TSC-CH-01",Z-6441,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6441: B4 C, PLATFORM  TSC-CH-01",,,true
TSC-Z-6442,"Zone 6442: B4 C, PLATFORM  TSC-CH-03",Z-6442,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6442: B4 C, PLATFORM  TSC-CH-03",,,true
TSC-Z-6443,"Zone 6443: B4 C, PLATFORM  TSC-CB-01",Z-6443,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6443: B4 C, PLATFORM  TSC-CB-01",,,true
TSC-Z-6447,"Zone 6447: B4 C, PLATFORM  TSC-CK-01",Z-6447,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6447: B4 C, PLATFORM  TSC-CK-01",,,true
TSC-Z-6450,"Zone 6450: B4 C, PLATFORM  TSC-CK-01",Z-6450,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6450: B4 C, PLATFORM  TSC-CK-01",,,true
TSC-Z-6453,"Zone 6453: B4 C, PLATFORM  TSC-CE-01",Z-6453,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6453: B4 C, PLATFORM  TSC-CE-01",,,true
TSC-Z-6446,"Zone 6446: B4 C, PLATFORM  TSC-CH-02",Z-6446,FDS_ZONE,"{""TSC CAM1350"",""TSC CAM1361""}",TSC,TSC_B4,,95,"Zone 6446: B4 C, PLATFORM  TSC-CH-02",,,true
TSC-Z-6445,"Zone 6445: B4 C, PLATFORM  TSC-CH-03",Z-6445,FDS_ZONE,"{""TSC CAM1342"",""TSC CAM1330""}",TSC,TSC_B4,,95,"Zone 6445: B4 C, PLATFORM  TSC-CH-03",,,true
TSC-Z-6448,"Zone 6448: B4 C, PLATFORM  TSC-CJ-01",Z-6448,FDS_ZONE,"{""TSC CAM1512"",""TSC CAM1390"",""TSC CAM1419"",""TSC CAM1346""}",TSC,TSC_B4,,95,"Zone 6448: B4 C, PLATFORM  TSC-CJ-01",,,true
TSC-Z-6438,"Zone 6438: B4 C, ESCAPE CORRIDO  TSC-CP-01",Z-6438,FDS_ZONE,"{""TSC CAM1474"",""TSC CAM1472"",""TSC CAM1471"",""TSC CAM1470""}",TSC,TSC_B4,,95,"Zone 6438: B4 C, ESCAPE CORRIDO  TSC-CP-01",,,true
TSC-Z-6457,"Zone 6457: B4 C, WALKWAY  TBC  ",Z-6457,FDS_ZONE,,TSC,TSC_B4,,95,"Zone 6457: B4 C, WALKWAY  TBC  ",,,true
TSC-Z-6511,"Zone 6511: B4 FS, MECH.PLANT  TSC-FH-01",Z-6511,FDS_ZONE,,TSC,TSC_B4,,96,"Zone 6511: B4 FS, MECH.PLANT  TSC-FH-01",,,true
TSC-C-01-EVAC,Town Hall EWIS device ,,FDS_EWIS_EVAC,,TSC,,,91,EWIS device for Town Hall,,,true
TSC-SPE-1010,"GF CS, EXH.SHAFT 823-41, TSC-SPE-1010",SPE-1010,FDS_DEVICE,,TSC,TSC_GF,,59,"GF CS, EXH.SHAFT 823-41, TSC-SPE-1010",-5300502918,2407323296,true
TSC-SPE-1007,"GF CS, HYD.RISER 890-50, TSC-SPE-1007",SPE-1007,FDS_DEVICE,"{""TSC CAM1026"",""TSC CAM1025"",""TSC CAM1619""}",TSC,TSC_GF,,59,"GF CS, HYD.RISER 890-50, TSC-SPE-1007",-5300489940,2407323227,true
TSC-SPE-1029,"B1M CS, PCO RECEPTN 280-41, TSC-SPE-1029",SPE-1029,FDS_DEVICE,"{""TSC CAM1071""}",TSC,TSC_B1,,59,"B1M CS, PCO RECEPTN 280-41, TSC-SPE-1029",-5300495146,2407318063,true
TSC-SPE-1050,"B1 CS, CONCOURSE 102-43, TSC-SPE-1050",SPE-1050,FDS_DEVICE,"{""TSC CAM1596"",""TSC CAM1531""}",TSC,TSC_B1,,59,"B1 CS, CONCOURSE 102-43, TSC-SPE-1050",-5300480198,2407313752,true
TSC-SPE-1095,"B3 CS, OFFICE 209-41, TSC-SPE-1095",SPE-1095,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, OFFICE 209-41, TSC-SPE-1095",-5300504018,2407317689,true
TSC-SPE-1253,"B3 CS, OFFICE 209-41, TSC-SPE-1253",SPE-1253,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, OFFICE 209-41, TSC-SPE-1253",-5300503144,2407319296,true
TSC-SPE-1270,"B3 CS, TOILET 224-41, TSC-SPE-1270",SPE-1270,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET 224-41, TSC-SPE-1270",-5300429918,2407308367,true
TSC-SPE-1135,"B3 CS, CONCOURSE 102-41, TSC-SPE-1135",SPE-1135,FDS_DEVICE,"{""TSC CAM1241"",""TSC CAM1225""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 102-41, TSC-SPE-1135",-5300480318,2407303419,true
TSC-SPE-1086,"B3 CS, FIELD DEVICE 710-41, TSC-SPE-1086",SPE-1086,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, FIELD DEVICE 710-41, TSC-SPE-1086",-5300435183,2407307926,true
TSC-SPE-1087,"B3 CS, FEILD DEVICE 710-41, TSC-SPE-1087",SPE-1087,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, FEILD DEVICE 710-41, TSC-SPE-1087",-5300434987,2407303521,true
TSC-HTD-1006,"B3 CS, DDA/SHR/WC 228-42, TSC-HTD-1006",HTD-1006,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, DDA/SHR/WC 228-42, TSC-HTD-1006",,,true
TSC-HTD-1007,"B3 CS, KIT/LUNCH 220-41, TSC-HTD-1007",HTD-1007,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, KIT/LUNCH 220-41, TSC-HTD-1007",,,true
TSC-HTD-1008,"B3 CS, LOCKER 221-41, TSC-HTD-1008",HTD-1008,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, LOCKER 221-41, TSC-HTD-1008",,,true
TSC-HTD-1010,"B3 CS, TOILET 224-41, TSC-HTD-1010",HTD-1010,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, TOILET 224-41, TSC-HTD-1010",,,true
TSC-HTD-1009,"B3 CS, LOCKER 222-41, TSC-HTD-1009",HTD-1009,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, LOCKER 222-41, TSC-HTD-1009",,,true
TSC-SPE-1088,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1088",SPE-1088,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, BOH C'DOR 151-44, TSC-SPE-1088",-5300424701,2407310774,true
TSC-SPE-1118,"B3 CS, MECH. PLANT 812-42, TSC-SPE-1118",SPE-1118,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, MECH. PLANT 812-42, TSC-SPE-1118",-5300434502,2407313692,true
TSC-SPE-1119,"B3 CS, MECH. PLANT 812-42, TSC-SPE-1119",SPE-1119,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, MECH. PLANT 812-42, TSC-SPE-1119",-5300434502,2407317397,true
TSC-SPE-1123,"B3 CS, STORE 213-41, TSC-SPE-1123",SPE-1123,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, STORE 213-41, TSC-SPE-1123",-5300441832,2407304070,true
TSC-SPE-1268,"B3 CS, DDA/SHR/WC 228-42, TSC-SPE-1268",SPE-1268,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, DDA/SHR/WC 228-42, TSC-SPE-1268",-5300422939,2407310553,true
TSC-SPE-1271,"B3 CS, PSO WORKSPAC 215-41, TSC-SPE-1271",SPE-1271,FDS_DEVICE,,TSC,TSC_B3,,59,"B3 CS, PSO WORKSPAC 215-41, TSC-SPE-1271",-5300441418,2407302547,true
